timestamp,username,likes,caption,comments,url
2026-06-01T23:14:16.000Z,shingo.39.39,2028,"本音で生きる自分軸とは何か？
― 思い・言葉・行動を一致させる神経科学 ―

「自分軸で生きる」という言葉をよく耳にする。
しかし、自分軸とは何だろうか。
現代では、自分軸という言葉が、
「好きなことだけをする」 「感情のまま生きる」 「他人を気にしない」
という意味で使われることも少なくない。

しかし心理学や神経科学の視点から見ると、本来の自分軸とは少し異なる。

心理学者カール・ロジャーズは、人間の成長において「自己一致（Congruence）」が重要であると述べた。

自己一致とは、
思っていること 語っていること 行動していること
が一致している状態である。

逆に、この3つがズレると、人は慢性的なストレスを感じる。

例えば、
本当はやりたくない仕事をしている。 本当は反対なのに賛成している。 本当は苦しいのに平気なふりをしている。

この状態では、自分自身の内側で矛盾が生まれる。
神経科学的には、この矛盾を検出する脳領域が存在する。
前帯状皮質（ACC）は、エラーや葛藤を検出する領域として知られている。

「言っていることとやっていることが違う」
という状態は、脳にとって認知的不協和として処理される。

また、島皮質（Insula）は身体内部の状態を感知する内受容感覚（Interoception）の中枢である。

私たちが感じる、
違和感 モヤモヤ 落ち着かなさ
は、単なる気分ではなく、身体が発しているシグナルである可能性がある。

さらに前頭前皮質は、
自分を客観視する 衝動を抑制する 長期的視点で判断する
という働きを担う。

つまり脳には、
「自分を観察する仕組み」
が備わっているのである。

だから人は他人を騙すことができても、自分自身を完全に騙し続けることは難しい。

近年の研究では、内受容感覚が高い人ほど自己理解が深く、感情調整能力やレジリエンスが高いことも報告されている。

自分軸とは、感情のまま生きることではない。

むしろ、
自分の内側に生じる違和感を観察し、
思い 言葉 行動
を少しずつ一致させていく過程である。

意識の成長とは、特別な体験ではない。
毎日の仕事。
家族との関わり。
子育て。
人間関係。
そうした現実の中で、自分との約束を守り続けること。
その積み重ねによって、人は自己一致を深めていく。

本音で生きるとは、
感情に流されることではなく、
自分に嘘をつかないこと。
そして思い・言葉・行動を一致させることである。
それが神経科学から見た「自分軸」の本質なのかもしれない。

#純粋意識 #自分軸 #自分軸で生きる #本音 
#本音で生きる #他人軸から自分軸へ 
#本気 #真剣勝負 #自分と向き合う #内観 
#瞑想 #呼吸法 #考え方 #生き方",26,https://www.instagram.com/p/DZD7KlTEtAk/
2026-05-26T23:21:50.000Z,shingo.39.39,2203,"好きなことしか、脳は続けられない ― ファジックドーパミンと実現の科学 ―

近年の神経科学では、 「人が継続できるかどうか」は、 単なる意志力ではなく、
・身体状態 ・予測システム ・報酬系 ・内受容感覚 ・社会的安全性
によって決定されることがわかってきている。

■ 脳は“未来予測”で動いている
現代神経科学では、 脳は受動的に世界を認識しているのではなく、
「未来を予測している器官」
と考えられている。
特にLisa Feldman Barrettらの Predictive Processing理論や Allostasis（予測的恒常性）の研究では、
脳は常に
「次に身体がどうなるか」
を予測しながら、 現在の感情・行動・意思決定を作っているとされる。
つまり、 不安状態では未来予測が脅威優位となり、 挑戦や継続が難しくなる。
逆に、
・呼吸が安定している ・安心感がある ・身体感覚が安定している
状態では、 脳は未来を「可能性」として予測しやすくなる。

■ オキシトシンは“愛情ホルモン”ではなく、 行動柔軟性システム
近年のオキシトシン研究では、 従来の
「愛情ホルモン」
という単純理解を超えて、
・社会的安全性 ・探索行動 ・学習柔軟性 ・ストレス回復 ・行動切り替え
に関わる神経調整因子として 再解釈されている。

2025〜2026年のレビューでは、 オキシトシンは 「安全性を前提に未来行動を広げる神経系」 として整理されている。

つまり、
安心感 ↓ 探索 ↓ 挑戦 ↓ 学習
という流れを作っている。

■ ファジックドーパミンとは何か？
ドーパミンには大きく、
・トニック（持続型） ・ファジック（瞬間型）
がある。
トニックドーパミンは、 刺激依存や過剰報酬に関係しやすい。

一方で、 ファジックドーパミンは、
・小さな成功 ・期待 ・予測誤差 ・意味ある達成
に反応する。

Schultzらの研究以降、 ドーパミンは 「快楽物質」ではなく、
“予測誤差シグナル”
として理解されている。

つまり、
「思ったよりうまくいった」
時に脳は学習する。
だから、 小さな達成を積み重ねることが、 継続回路を強化する。

■ なぜ「好きなこと」は続くのか？
脳は本質的に、 “快”と“意味”を学習する。
嫌なことを続ける時、 前頭前野による強い抑制制御が必要になる。
しかし、
・楽しい ・意味がある ・誰かの役に立つ ・世界とつながる
という状態では、
オキシトシン系 ↓ ファジックドーパミン ↓ 行動継続
の回路が自然に形成される。
これが、
「好きこそものの上手なれ」
の神経科学的背景と考えられる。

■ 内受容感覚とアロスタシス
内受容感覚（interoception）は、
呼吸、鼓動、胃腸、筋緊張など、 身体内部の状態を感じる感覚。

近年は島皮質を中心に研究が進み、
内受容感覚が高い人ほど、
・感情調整 ・意思決定 ・自己認識 ・回復力
が高いことが示唆されている。

さらに、 アロスタシス研究では、
身体は 「今を維持する」のではなく、 未来を予測して調整している。
つまり、 継続できる人とは、
未来予測に対して 身体が安定している人。
とも言える。

■ 小さく始めることの重要性
脳は巨大な目標を “脅威”として認識しやすい。
しかし小さな行動は、
「できる」
という予測モデルを形成する。
これは神経可塑性 （Neuroplasticity）の基本原理。
繰り返された回路は強化され、 身体化されていく。

■ 一点突破するとホリスティックになる理由
専門性を深める人ほど、 最終的に分野横断的になる。
これは、 深い抽象化能力と メタ認知が形成されるため。

身体、教育、経営、瞑想、芸術。
一見別分野に見えても、 根底には
「情報処理」 「予測」 「調律」
という共通構造が存在する。

■ 総括
脳は、 「やりたい」だけでは動かない。
・安全性 ・身体状態 ・内受容感覚 ・意味 ・小さな成功体験
これらが統合された時、 人は自然に継続できる。

だから重要なのは気合いではなく調律。
小さく始め、 身体を整え、 未来予測を書き換えていく。

それが、 “実現”の神経科学である。

他の投稿はこちら
↓
@shingo.39.39 

#楽しい #心地よい #心地よい暮らし #快適 
#快適な暮らし #脳 #好きなこと #好きを仕事に 
#習慣 #生活習慣 #ウェルネス #ウェルビーイング 
#感謝 #呼吸 #オキシトシン #感情 #レジリエンス",1,https://www.instagram.com/p/DY0fQwEn0jw/
2026-06-10T09:40:19.000Z,g.tail_wellness,18,"「騒音や振動が気になって、思い切り宅トレできない…」そんなアラフォー女性専用

ジャンプ系一切なしで全身を燃やす
【100秒HIIT】いきます！

運動によって得られる全ての成果は、
運動を「継続」しないと絶対に得られません

だからこそ、
住環境などの制限に縛られることなく、
サクッと全身を刺激できるこのメニューを
活用してください

マンションでも夜間でも、
いつでも気兼ねなく実践できるように、
右側の【保存マーク】を押して
リストに入れておいてくださいね！

ーーー

【ジャンプなし！全身燃焼100秒HIIT】
（運動15秒・休息5秒）

① ツイスト・マウンテンクライマー
腕立ての姿勢から、対角の肘に向けて膝を深く引き寄せる。お腹周りの引き締めに！

② サイドステップ・スクワット
横に大きく一歩踏み出してしゃがむ。お尻と内ももをしっかり刺激。

③ ハイ＆ロー・プランク・ニーアップ
プランクの姿勢をキープしながら膝を引き寄せる。体幹の安定が抜けないように注意。

④ ボックスステップ・スクワット
四角形を描くようにステップを踏み、しゃがむ。テンポ良く心拍数を上げていきます。

⑤ ノージャンプ・バーピー
ジャンプは省いてOK。最後に全身を大きく使ってラストスパート！

ーーー

■ 今日のアクションプラン

たった100秒、されど100秒です

環境のせいでサボってしまう前に、
まずはこのメニューを1周だけやってみてください！

【🚨頑張る「宅トレ」が報われないアラフォー女性へ】

自宅で筋トレやストレッチを続けているのに、
なかなか体型が変わらない…

そんなあなたの宅トレの成果を
一気に「爆増」させるノウハウが、
私が提唱する『G-Method』です

回数をこなす気合や根性に頼る前に、
まずは身体の根本的なシステム（姿勢と呼吸）を
書き換える必要があります

一生崩れない機能美の土台を作り上げる
【無料3ステップ講義】は、
プロフィールのリンクから今すぐ受け取ってくださいな
👇
@g.tail_wellness
（※自動でSTEP.0の動画をお届けします）

#マンションOK #宅トレ #40代ダイエット #機能美",0,https://www.instagram.com/p/DZZo-zdCowM/
2026-06-10T10:13:04.000Z,fitonomyapp,654,"How to improve thoracic spine mobility and reduce stiffness

A stiff thoracic spine can limit your upper body movement and affect your posture. Improving rotation and mobility is key.

Better mobility leads to better posture and smoother movement.
Stop guessing. Follow a real plan with @fitonomyapp

#thoracicspine #mobility #upperback #shoulders #rotation",1,https://www.instagram.com/p/DZZu4r6xqz3/
2026-06-10T11:10:05.000Z,bamli.tokyo,2,"毛穴で悩んでる子は全員コレ使って😄👍

#毛穴#毛穴悩み#毛穴ケア
#ウテナ#キュレル",0,https://www.instagram.com/p/DZZzcXDEtzw/
2026-06-10T09:33:42.000Z,demicstory,5355,💪 5 Dumbbell Chest Exercises to Target Every Area of Your Chest,9,https://www.instagram.com/p/DZZoSVHlP1w/
2026-06-10T09:22:00.000Z,demicstory,3460,🔥 Target the Right Muscles with the Right Squat Stance,4,https://www.instagram.com/p/DZZm8gpAeVq/
2026-06-11T05:35:14.000Z,hiitmefit,104,"脚だけが細くならない😖💦

大丈夫！上半身を強化してみて❣️

①腕・背中の強化
②肩・肩甲骨のストレッチ

上半身の筋力が弱いと全身の代謝活動が下半身に偏り、下半身に疲労や老廃物が溜まりやすくなります。

上半身を鍛えて、下半身を休ませてあげましょう🐈❤️✨

#下半身太り
#セルライト",1,https://www.instagram.com/p/DZbxWIDS6Iv/
2026-06-10T12:37:24.000Z,saiko.relax,259,"ヘイヘイホー聞いてリピートした話し㊙️

•*¨*•.¸¸☆*･ﾟ

⁡
サロン歴18年、これまでに約1万人以上の施術経験あり！
＼  たなか さいこ ／です🙋‍♀️

🔻フォローミー​ ​​🔻
 @​𝘀𝗮𝗶𝗸𝗼.𝗿𝗲𝗹𝗮𝘅
⁡
⁡
いいね･保存もお願いします！
⁡
⁡
✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽
⁡
人生𝟭回‼️
全ては自分次第！
思いっきり楽しもう
✨*｡٩(ˊᗜˋ*)و✨*｡
⁡
✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽
⁡
⁡
​🔻フォローミー​ ​​🔻
 @​𝘀𝗮𝗶𝗸𝗼.𝗿𝗲𝗹𝗮𝘅
 
#リラクゼーションマッサージ
#ボディケアスクール
#セラピスト養成講座
#セラピスト起業
#リラクゼーションサロン
集客力アップ",1,https://www.instagram.com/p/DZZ9RSBAeHV/
2026-06-11T09:17:37.000Z,saiko.relax,61,"まさかまだ外ももばっかり揉んでる？

•*¨*•.¸¸☆*･ﾟ

⁡
サロン歴18年、これまでに約1万人以上の施術経験あり！
＼  たなか さいこ ／です🙋‍♀️

🔻フォローミー​ ​​🔻
 @​𝘀𝗮𝗶𝗸𝗼.𝗿𝗲𝗹𝗮𝘅
⁡
⁡
いいね･保存もお願いします！
⁡
⁡
✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽
⁡
人生𝟭回‼️
全ては自分次第！
思いっきり楽しもう
✨*｡٩(ˊᗜˋ*)و✨*｡
⁡
✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽:ﾟ･⋆｡✰⋆｡:ﾟ･*☽
⁡
⁡
​🔻フォローミー​ ​​🔻
 @​𝘀𝗮𝗶𝗸𝗼.𝗿𝗲𝗹𝗮𝘅
 
#リラクゼーションマッサージ
#ボディケアスクール
#セラピスト養成講座
#セラピスト起業
#リラクゼーションサロン
集客力アップ
集客サポート",0,https://www.instagram.com/p/DZcLPdnAYHY/
2025-08-28T04:19:37.000Z,yuna_kirei,51835,"せいろで作るご自愛レシピを紹介していきます🫶🏻

以前は外見の美容アカウントとして発信していましたが、

今後は外見だけでなく、心や暮らしの美容についても発信をしていきたいと思っています☺️🌼

美しさとは、日々の選択や積み重ねが自信となって現れるものだと思っています😌

外見も引き続き磨いていきたいと思っていますが、心や暮らしも整えて、内側から綺麗になる美容にも力を入れていきたいです✨

_________

\ 蒸しマーラータン🍆 /

【材料】
・豚肉
・お好みの野菜
・春雨
・塩麹
・辣油

〈調味料〉
・豆乳 大さじ2
・豆板醤 大さじ1/2
・麻辣藤椒香醤 大さじ1/2
・ダシダ 小さじ1
・五香粉 たっぷり
・花椒 お好みで
・ニンニクチューブ お好み
・生姜チューブ お好み

①せいろは濡らして、キッチンペーパーを敷く
②春雨は10分ほど水に漬けておく、その間に、野菜を切り、調味料を混ぜ合わせておく
③ せいろに、春雨、野菜、肉、塩麹、調味料の順に盛り付ける（最後に葉野菜を乗せると彩りが綺麗✨）
④クッキングペーパーを中に折り込んで蓋をして、沸騰した鍋の上で15分放ったらかし
⑤15分経ったら、辣油をかけて完成

#レシピ #レシピ動画  #自炊 #ダイエットレシピ #痩せレシピ #一人暮らし #丁寧な暮らし #蒸籠 #せいろ #麻辣湯 #マーラータン #春雨",161,https://www.instagram.com/p/DN4pF6sjxcu/
2026-06-11T10:21:05.000Z,yuna_kirei,83,"せいろで作るご自愛レシピを紹介しています🌼

はじめまして、ゆうなです☺️

私は美容と健康のために、
毎日せいろでご自愛ご飯を作っています🍳

なんでせいろかっていうと、
美味しくて、簡単だから☺️👌

【蒸しタコライス】

【材料】1〜2人前
・豚ひき肉 120g
・玉ねぎ 1/2個
・にんにく 1〜2かけ
・ミニトマト
・レタス
・アボカド
・とろけるチーズ
・卵 1個

【調味料】
・ケチャップ 大さじ2
・ウスターソース 大さじ2
・カレー粉 大さじ1
・コンソメ 小さじ1
・はちみつ 大さじ1/2
・塩麹 適量
・チリパウダー 適量

①玉ねぎとにんにくをみじん切りにする。
②濡らしたせいろにクッキングシートを敷いたら、ひき肉→①→調味料の順に重ねて、せいろで7分蒸す。
③蒸してる間に、ミニトマトを半分に切り、お皿にご飯とレタスを盛り付けておく。アボカドも切り、温泉卵も作っておく。
④7分経ったら、せいろの蓋を一度開けて、ミニトマトのチーズを乗せて、追加で3分蒸す。
⑤蒸しあがったら、熱々のうちに全体を混ぜて、ご飯の上にかけて、アボカドと温泉卵を盛り付けたら完成👏

#せいろ #タコライス #自炊 #ダイエットレシピ #一人暮らし",3,https://www.instagram.com/p/DZcRynOJNpt/
2026-06-11T09:55:09.000Z,pt_kettyo,45,"「足の長さを変えない」が伝わらない時のソウ
@pt_kettyo

こんにちは！
ピラティススタジオlulutoの戸田です☺️

マットのソウで
・お腹に効かない
・骨盤が動いてしまう
・足の長さが変わる
そんな経験はありませんか？

よくあるキューイングが
「足の長さを変えないでください」
ですが、

実はこれだけでは感覚が入りにくいことがあります💡

今回のポイント👇
・足の長さを揃えようとしない
・あえて逆方向へ意識を向ける
・代償動作を利用して修正する

相手が理解しやすい言葉を選ぶ方が
上手くいくこともあります☺️

保存してぜひ指導に活かしてみてください！

詳しい動きは
動画を保存してチェックしてみてください☺️

他の投稿はここから
🔻
@pt_kettyo
※本アカウント内の投稿内容は
あくまで個人の見解です。

＝＝＝＝＝＝＝＝＝＝＝＝＝
ピラティススタジオluluto 代表
戸田　圭哉

大学卒業後、理学療法士として東京の病院で勤務
その後「ピラティス」に出会い人生が変わる

パーソナルトレーナーを経て、
2022年3月に「ピラティススタジオluluto」をOPEN！

2026年2月には国内外98店舗も展開するチェーン店へ拡大させる

🔻ルルトのインストラクター採用に興味がある方はこちらのアカウントもチェック
@luluto_recruit

今はスタジオ運営と同時にピラティスで
体も心も健康に！をテーマにPHIピラティスマスタートレーナーとして
「ピラティスインストラクター養成コース」も開講中

🔻養成コースが気になる方はこちらへDMを
📩@pt_kettyo
＝＝＝＝＝＝＝＝＝＝＝＝＝",0,https://www.instagram.com/p/DZcPqcgBCkN/
2026-06-10T19:34:56.000Z,fitzzapp,411,"Stiff Lower Back? ☑️ by @fitzzapp 
.
FITZZ – Your All-in-One Fitness Companion
.
Available on Google play and App Store 
.
#fitness #bodybuilding #homeworkout #gym #lowerbackpain",0,https://www.instagram.com/p/DZas_6UuSRm/
2026-06-11T01:41:19.000Z,teppei__hair,41,"🌟この色は僕にしか作れません♡.

ご予約はプロフィールのURLもしくはDMにて受け付けています◎
.
❌の場合はDMにてお問い合わせください！
.
. 
🌟他のサロンでは再現不可な
#くすみカラー　が大人気
.
🌟投稿の画像はブリーチありorなしダブルカラーのため、【ダブルカラー】クーポンを選択して下さい。
※髪質抜け具合によりブリーチプラスで必要な場合もございます
.
.
🌟ブリーチなしカラーに限らずカラー全般得意です◎
.
⭐️地毛を5トーンとしての表記になっています！
ブリーチなしのカラーは基本少し暗めな設定になっています！より明るくしたい方はブリーチがおすすめです！
.
.
.
#ブリーチなしグレージュ #ブリーチなしダブルカラー",65,https://www.instagram.com/p/DZbXG5qpwdS/
2026-06-10T11:30:18.000Z,teppei__hair,43,"🌟この色は僕にしか作れません♡.

ご予約はプロフィールのURLもしくはDMにて受け付けています◎
.
❌の場合はDMにてお問い合わせください！
.
. 
🌟他のサロンでは再現不可な
#くすみカラー　が大人気
.
🌟投稿の画像はブリーチありorなしダブルカラーのため、【ダブルカラー】クーポンを選択して下さい。
※髪質抜け具合によりブリーチプラスで必要な場合もございます
.
.
🌟ブリーチなしカラーに限らずカラー全般得意です◎
.
⭐️地毛を5トーンとしての表記になっています！
ブリーチなしのカラーは基本少し暗めな設定になっています！より明るくしたい方はブリーチがおすすめです！
.
.
.
#ブリーチなしグレージュ #ブリーチなしダブルカラー",45,https://www.instagram.com/p/DZZ1waTCdXZ/
2026-06-10T12:00:05.000Z,fitonomyapp,1517,"Start your morning with movement that wakes up your whole body. ☀️

Begin with Cat–Cow to mobilize your spine, stretch the hip flexors to open tight hips, then finish with bodyweight squats to activate your legs and core.
Save this routine for tomorrow morning.

#catcow #hipflexorstretch #bodyweightsquats #morningmobility #fullbodymovement",2,https://www.instagram.com/p/DZZ5K6nFvD0/
2026-06-10T15:50:10.000Z,fitonomyapp,4014,"Before you go heavier… fix your deadlift.

Before increasing weight on your deadlift, it’s essential to build a strong and efficient setup. Proper mechanics improve performance and reduce injury risk.

Strong fundamentals lead to stronger lifts.

Start training smarter with Fitonomyapp 

#deadlift  #powerlifting #squatbenchdeadlift #sumodeadlift #deadlifts #weightlifting",7,https://www.instagram.com/p/DZaTc5sjaaw/
2026-06-10T12:57:13.000Z,bodymakefumie,411,"100%外側重心！

小指開かない人
ベターッと外側で
床踏んでます。

だから、
脚の外側パンパンに💦

足の外側を上げることで
外ふくらはぎ
外もも
改善していこー！
　
　
・・・・・　
　

下半身痩せにとって必須の
足裏アーチ。 

『足裏アーチ復活3日間チャレンジ』
をLINEから配信しています！
プロフィール欄のリンクから
LINEに登録していただくと
動画配信されます！　

こちらから
↓
@bodymakefumie",2,https://www.instagram.com/p/DZZ_pu1zzkd/
2026-06-11T10:05:14.000Z,daiki_core_trainer.27,149,"@daiki_core_trainer.27 動ける体づくりの発信
田中大輝です！
姿勢・体型（ダイエット）
パフォーマンスアップ
全てにおいて解決できます。
そして他では聞けない
レベルまで深掘り解説してます！
※コメント全て返信します👍
ーーーーーーーーーーーーーーーーー
この動きができないと、腰か肩で代償します。
胸の回旋は、ただひねる動きではありません。 スムーズに回るには、側屈が必要です。
胸椎は肋骨と一緒に動きます。 片側の肋骨が開き、反対側が締まることで、
胸はきれいに回ります。
ここが硬いと、腰を反る。 肩だけ動く。首に力が入る。
胸が回ると、肩は上がりやすくなり、
呼吸も入りやすくなります。 歩く、走る、振り向く動きもスムーズになります。
ポイントは、骨盤を止めて、
胸と肋骨を斜め上に開くこと。
腰ではなく、胸を回す。
左右10回ずつやってみてください。
ーーーーーーーーーーーーーーーーー
店舗はトレーニング未経験や
運動が苦手な人でも安心してできます。
□姿勢＆体幹LAB ReSET
岡山県岡山市北区今保199-3レンタルスタジオMei
予約・問い合わせはDMからお願いします。",0,https://www.instagram.com/p/DZcQhTYzNPY/
2026-03-14T10:30:19.000Z,shingo.39.39,1507,"意識は思考では変わらない
― 神経科学が示す「身体から意識を変える」メカニズム ―
シリーズ完結編

私たちは一般に、「意識を変えるためには思考を変える必要がある」と考えている。
ポジティブ思考、自己暗示、強い意志力。 多くの自己啓発はこの前提に基づいている。

しかし神経科学の視点から見ると、この理解は必ずしも正確ではない。

むしろ近年の研究では、意識状態は思考によって直接変えられるというよりも、脳の状態によって規定されることが明らかになっている。

そしてその脳の状態は、思考よりもむしろ身体からの信号によって強く影響を受けている。

意識は「脳の状態」である
現在の神経科学では、意識や感情は脳の活動状態として理解されている。
脳は単一の器官ではなく、複数のネットワークが相互作用することで機能している。 特に重要なのが、いわゆるトリプルネットワークモデルである。

主に以下の三つのネットワークが知られている。

* Default Mode Network（DMN） 自己認識、記憶、未来想像などに関わるネットワーク

* Central Executive Network（CEN） 意思決定、注意、問題解決などを担うネットワーク

* Salience Network（SN） 内部状態や外界の重要な情報を検出し、ネットワークの切り替えを行う

これらのネットワークのバランスによって、私たちの意識状態は大きく変化する。

例えば
* DMN優位 → 内省・思考
* CEN優位 → 集中・課題遂行
* SN → 状態切替
といった形で、脳は常に状態を調整している。

身体は脳に直接入力している
ここで重要なのは、脳が身体からの信号を常に受け取っているという事実である。
身体からの感覚情報は主に以下のシステムを通して脳に送られる。

Sensorimotor Network（SMN）
体性感覚や運動情報を処理するネットワークで、身体の位置や動き、触覚などの情報を統合する。

Insula（島皮質）
内受容感覚（interoception）を処理する重要な領域であり、
* 呼吸
* 心拍
* 内臓感覚
* 体内状態
などを統合している。

島皮質は特に意識状態と強く関係する領域として知られている。
実際、瞑想研究においても島皮質の活動変化が多数報告されている。

なぜ瞑想は呼吸から始まるのか？
この神経科学的背景を考えると、多くの瞑想法が呼吸や身体感覚から始まる理由が理解できる。
呼吸は単なる生理現象ではなく、脳に対して非常に強い信号を送る。

呼吸リズムは
* 自律神経系
* 情動制御
* 注意ネットワーク
に影響を与えることが知られている。

特にゆっくりした呼吸は
* 副交感神経の活性化
* ストレス反応の低下
* 情動安定
などを引き起こす。

つまり、呼吸を変えることは脳状態を変えることにつながる。
そして脳状態が変わると、意識状態も自然に変化する。

身体 → 脳 → 意識
この関係を整理すると、次のような構造になる。

身体 ↓ 神経入力 ↓ 脳ネットワーク ↓ 意識状態

この順序は、私たちが普段考えている
思考 ↓ 行動 ↓ 人生
というモデルとは大きく異なる。
しかし神経科学的には、意識状態は思考だけで直接制御されるものではない。

むしろ、身体からの入力が脳の状態を変え、その結果として意識が変わる。

意識変容の入口は身体である
この観点から見ると、意識を変えるための最も現実的な方法は、思考を操作することではなく、身体状態を整えることである。
呼吸 姿勢 身体感覚 運動
これらはすべて、脳ネットワークに直接影響を与える。

そのため瞑想、ヨガ、歩行瞑想など、多くの伝統的実践は身体から始まる。
身体は、意識変容への最も具体的な入口なのである。39

他の投稿はこちら
↓
@shingo.39.39 

#純粋意識 #瞑想 #呼吸 #呼吸法 #姿勢 
#音 #運動 #身体 #脳 #脳科学 #心 #感情 
#意識 #思考 #習慣 #ポジティブ #ヨガ 
#ウェルビーイング #ウェルネス #エクササイズ 
#セルフケア #生活習慣 #行動 #行動力 
#変容 #レジリエンス #変化 #感謝 #ボディワーク 
#マインドフルネス",13,https://www.instagram.com/p/DV3I8JHmCu2/
2026-06-12T07:51:17.000Z,yuna_kirei,31,"30代から急に気になり始めるお肌のたるみには
たるみ専用のスキンケアを取り入れるのが良い😌👌✨

最近出会えて良かったたるみケアアイテムが
リジュオールのアドバンスドPDLLAファーミングクリーム✨

内側のハリ弾力と、表面のシワに
アプローチしてくれる、
まるで塗るヒアルロン酸とボトックスのようなクリーム🥹✨

スピキュール入りのクリームなんだけど、
角質層に浸透しにくい高分子PDLLAを
スピキュールが浸透させてくれる設計なの👌✨

CICA-Shorticuleという特殊なスピキュールを使っていて
一般的なスピキュールに比べて、伝達量が149%なんだって😳

しかもチクチクしすぎないマイルドな使用感だから、
スピキュールが苦手な方でも取り入れやすいと思う✨

内側からの弾力に効果的な
PDLLA 12,000ppmが真皮層に2～4週間留まり、
内側からパーンとハリを出してくれて、

表面のハリに効果的なReju-Lift Peptide 5,000ppmが
神経伝達物質の働きを抑制して、
額・目元・ほうれい線などの表情じわ緩和させてくれる😌

初めて使った翌日から、
お肌が元気になった実感があったので
30代になったこれからのスキンケアルーティンに
これからも継続して使い続けてみたい😌✨

本格的なエイジングケアを取り入れてみたい方に
ぜひおすすめしたいアイテムです☺️👌

#PR #韓国コスメ #韓国スキンケア #リジュオール",0,https://www.instagram.com/p/DZekhkppsSD/
2026-06-12T08:45:36.000Z,lionlifts,-1,"Lion’s Head🦁

最高なレストデー
最高な景色☀️",1,https://www.instagram.com/p/DZesf7UE9Gf/
2026-06-12T09:15:23.000Z,saiko.relax,49,"【無料オンライン勉強会開催✨】

神セラピスト育成セミナー✨✨

【開催日時】
①6/22  10:00〜
②6/23  20:00〜
③6/25  20:00〜 
参加費無料📱スマホ参加OK！

参加希望の方は 希望日の番号【①or②or③】
いずれかをDMください📩
※返信DMがリクエスト欄に入る場合があるので DMを送ったあとは リクエストBOXの確認もお願いします✨",2,https://www.instagram.com/p/DZevgsQgxB9/
2026-06-11T13:03:06.000Z,taichi_flexible.body,348,"【骨盤の左右差を整えるミニクラス】&質問回答🙋
アーカイブ2日間だけ残します！
来週木曜21:00〜もミニクラスインスタライブやるのでぜひ来てください！",8,https://www.instagram.com/p/DZclIRLE7wl/
2026-06-12T08:33:37.000Z,fitonomyapp,1291,"Glute medius not showing?

If your glute medius lacks shape, your training may be missing key movements that target hip stability and control.

Targeting the right angles helps build shape and improve stability.
Start training smarter with @fitonomyapp

#glutes #glutemedius #hipabduction #lowerbody",3,https://www.instagram.com/p/DZetlO1hV3E/
2026-06-12T01:09:56.000Z,teppei__hair,30,"🌟この色は僕にしか作れません♡.

ご予約はプロフィールのURLもしくはDMにて受け付けています◎
.
❌の場合はDMにてお問い合わせください！
.
. 
🌟他のサロンでは再現不可な
#くすみカラー　が大人気
.
🌟投稿の画像はブリーチありorなしダブルカラーのため、【ダブルカラー】クーポンを選択して下さい。
※髪質抜け具合によりブリーチプラスで必要な場合もございます
.
.
🌟ブリーチなしカラーに限らずカラー全般得意です◎
.
⭐️地毛を5トーンとしての表記になっています！
ブリーチなしのカラーは基本少し暗めな設定になっています！より明るくしたい方はブリーチがおすすめです！
.
.
.
#ブリーチなしグレージュ #ブリーチなしダブルカラー",59,https://www.instagram.com/p/DZd4Wd3gW7X/
2026-06-11T15:38:54.000Z,teppei__hair,17,"🌟この色は僕にしか作れません♡.

ご予約はプロフィールのURLもしくはDMにて受け付けています◎
.
❌の場合はDMにてお問い合わせください！
.
. 
🌟他のサロンでは再現不可な
#くすみカラー　が大人気
.
🌟投稿の画像はブリーチありorなしダブルカラーのため、【ダブルカラー】クーポンを選択して下さい。
※髪質抜け具合によりブリーチプラスで必要な場合もございます
.
.
🌟ブリーチなしカラーに限らずカラー全般得意です◎
.
⭐️地毛を5トーンとしての表記になっています！
ブリーチなしのカラーは基本少し暗めな設定になっています！より明るくしたい方はブリーチがおすすめです！
.
.
.
#ブリーチなしグレージュ #ブリーチなしダブルカラー",12,https://www.instagram.com/p/DZc3AHeiT0j/
2026-06-11T19:24:02.000Z,fitonomyapp,1741,"Certain foods can slightly support metabolism, but no single food burns fat on its own. 🔥

Eggs, lean meat, spinach, berries, and avocado provide protein, fiber, and healthy fats, while green tea, coffee, and chili peppers may offer a small temporary boost in energy expenditure.
Balance these foods with regular movement and consistent nutrition.

#metabolismfoods #highproteinfoods #greentea #chilipeppers #healthyfats",2,https://www.instagram.com/p/DZdQvSGgoAs/
